id,estado,nota,categoria,alias,pagina,ancora,urlImagem,titulo
su_laminas_atlas_013,pendente,,13_urinario,m44.jpg,urina.html,m44,/data/histologia/atlas/13_urinario/zoom/histo_13_urinario_m44_zoom.jpg,M4 - Bexiga - HE — Mucosa - (A)
sgm_laminas_atlas_001,pendente,,16_masculino,p1-1.jpg,masc.html,imgp1-1,/data/histologia/atlas/16_masculino/zoom/histo_16_masculino_p1_1_zoom.jpg,P1-Testículo e epidídimo - HE — Testiculo - (A)
sgm_laminas_atlas_002,pendente,,16_masculino,p1-2.jpg,masc.html,imgp1-2,/data/histologia/atlas/16_masculino/zoom/histo_16_masculino_p1_2_zoom.jpg,P1-Testículo e epidídimo - HE
sgm_laminas_atlas_003,pendente,,16_masculino,p1-3.jpg,masc.html,imgp1-3,/data/histologia/atlas/16_masculino/zoom/histo_16_masculino_p1_3_zoom.jpg,P1-Testículo e epidídimo - HE — Interstício - (C)
sgm_laminas_atlas_004,pendente,,16_masculino,p1-5.jpg,masc.html,imgp1-5,/data/histologia/atlas/16_masculino/zoom/histo_16_masculino_p1_5_zoom.jpg,P1-Testículo e epidídimo - HE — Epidídimo - (B)
sgm_laminas_atlas_005,pendente,,16_masculino,p1-6.jpg,masc.html,imgp1-1,/data/histologia/atlas/16_masculino/zoom/histo_16_masculino_p1_6_zoom.jpg,P1-Testículo e epidídimo - HE
sgm_laminas_atlas_006,pendente,,16_masculino,p2-1.jpg,masc.html,imgp2-1,/data/histologia/atlas/16_masculino/zoom/histo_16_masculino_p2_1_zoom.jpg,P2- Canal deferente-HE
sgm_laminas_atlas_007,pendente,,16_masculino,p2-2.jpg,masc.html,imgp2-2,/data/histologia/atlas/16_masculino/zoom/histo_16_masculino_p2_2_zoom.jpg,P2- Canal deferente-HE — Mucosa
sgm_laminas_atlas_008,pendente,,16_masculino,p2-3.jpg,masc.html,imgp2-3,/data/histologia/atlas/16_masculino/zoom/histo_16_masculino_p2_3_zoom.jpg,P2- Canal deferente-HE — Adventícia - (2)
sgm_laminas_atlas_009,pendente,,16_masculino,p2-4.jpg,masc.html,imgp2-2,/data/histologia/atlas/16_masculino/zoom/histo_16_masculino_p2_4_zoom.jpg,P2- Canal deferente-HE — Muscular - (1)
sgm_laminas_atlas_010,pendente,,16_masculino,p3-1.jpg,masc.html,imgp3-1,/data/histologia/atlas/16_masculino/zoom/histo_16_masculino_p3_1_zoom.jpg,P3-Vesícula seminal-HE — Mucosa
sgm_laminas_atlas_011,pendente,,16_masculino,p3-2.jpg,masc.html,imgp3-1,/data/histologia/atlas/16_masculino/zoom/histo_16_masculino_p3_2_zoom.jpg,P3-Vesícula seminal-HE
sgm_laminas_atlas_012,pendente,,16_masculino,p4-1.jpg,masc.html,imgp4-1,/data/histologia/atlas/16_masculino/zoom/histo_16_masculino_p4_1_zoom.jpg,P4-Próstata-HE
sgm_laminas_atlas_013,pendente,,16_masculino,p4-2.jpg,masc.html,imgp4-2,/data/histologia/atlas/16_masculino/zoom/histo_16_masculino_p4_2_zoom.jpg,P4-Próstata-HE
sgm_laminas_atlas_014,pendente,,16_masculino,p4-3.jpg,masc.html,imgp4-3,/data/histologia/atlas/16_masculino/zoom/histo_16_masculino_p4_3_zoom.jpg,P4-Próstata-HE
sgm_laminas_atlas_015,pendente,,16_masculino,p4-4.jpg,masc.html,imgp4-4,/data/histologia/atlas/16_masculino/zoom/histo_16_masculino_p4_4_zoom.jpg,P4-Próstata-HE
sgm_laminas_atlas_016,pendente,,16_masculino,p4-5.jpg,masc.html,imgp4-5,/data/histologia/atlas/16_masculino/zoom/histo_16_masculino_p4_5_zoom.jpg,P4-Próstata-HE
sgm_laminas_atlas_017,pendente,,16_masculino,p4-6.jpg,masc.html,imgp4-6,/data/histologia/atlas/16_masculino/zoom/histo_16_masculino_p4_6_zoom.jpg,P4-Próstata-HE
sgm_laminas_atlas_018,pendente,,16_masculino,p5-1.jpg,masc.html,imgp5-1,/data/histologia/atlas/16_masculino/zoom/histo_16_masculino_p5_1_zoom.jpg,"P5-Pênis, corte transversal-HE"
sgf_laminas_atlas_001,pendente,,17_feminino,q1-1.jpg,repfem.html,imgq1-2,/data/histologia/atlas/17_feminino/zoom/histo_17_feminino_q1_1_zoom.jpg,Q1-Ovário - HE — Folículos em crescimento secundário e maduro
sgf_laminas_atlas_002,pendente,,17_feminino,q1-2.jpg,repfem.html,imgq1-2,/data/histologia/atlas/17_feminino/zoom/histo_17_feminino_q1_2_zoom.jpg,Q1-Ovário - HE — Q1-Ovário - HE
sgf_laminas_atlas_003,pendente,,17_feminino,q1-3.jpg,repfem.html,imgq1-3,/data/histologia/atlas/17_feminino/zoom/histo_17_feminino_q1_3_zoom.jpg,Q1-Ovário - HE
sgf_laminas_atlas_004,pendente,,17_feminino,q1-4.jpg,repfem.html,imgq1-4,/data/histologia/atlas/17_feminino/zoom/histo_17_feminino_q1_4_zoom.jpg,Q1-Ovário - HE — Cortical - (A)
sgf_laminas_atlas_005,pendente,,17_feminino,q1-6.jpg,repfem.html,imgq1-6,/data/histologia/atlas/17_feminino/zoom/histo_17_feminino_q1_6_zoom.jpg,Q1-Ovário - HE — Folículos primordiais - (seta E)
sgf_laminas_atlas_006,pendente,,17_feminino,q1-7.jpg,repfem.html,imgq1-7,/data/histologia/atlas/17_feminino/zoom/histo_17_feminino_q1_7_zoom.jpg,Q1-Ovário - HE
sgf_laminas_atlas_007,pendente,,17_feminino,q2-1.jpg,repfem.html,img2-1,/data/histologia/atlas/17_feminino/zoom/histo_17_feminino_q2_1_zoom.jpg,Q2-Ovário -HE
sgf_laminas_atlas_008,pendente,,17_feminino,q2-2.jpg,repfem.html,img2-2,/data/histologia/atlas/17_feminino/zoom/histo_17_feminino_q2_2_zoom.jpg,Q2-Ovário -HE
sgf_laminas_atlas_009,pendente,,17_feminino,q2-3.jpg,repfem.html,img2-3,/data/histologia/atlas/17_feminino/zoom/histo_17_feminino_q2_3_zoom.jpg,Q2-Ovário -HE
sgf_laminas_atlas_010,pendente,,17_feminino,q3-1.jpg,repfem.html,imgq3-1,/data/histologia/atlas/17_feminino/zoom/histo_17_feminino_q3_1_zoom.jpg,Q3- Ovário-HE
sgf_laminas_atlas_011,pendente,,17_feminino,q3-2.jpg,repfem.html,imgq3-2,/data/histologia/atlas/17_feminino/zoom/histo_17_feminino_q3_2_zoom.jpg,Q3- Ovário-HE
sgf_laminas_atlas_012,pendente,,17_feminino,q3-3.jpg,repfem.html,imgq3-3,/data/histologia/atlas/17_feminino/zoom/histo_17_feminino_q3_3_zoom.jpg,Q3- Ovário-HE
sgf_laminas_atlas_013,pendente,,17_feminino,q4-1.jpg,repfem.html,imgq4-1,/data/histologia/atlas/17_feminino/zoom/histo_17_feminino_q4_1_zoom.jpg,Q4-Corpo albicans - HE
sgf_laminas_atlas_014,pendente,,17_feminino,q4-2.jpg,repfem.html,imgq4-2,/data/histologia/atlas/17_feminino/zoom/histo_17_feminino_q4_2_zoom.jpg,Q4-Corpo albicans - HE
sgf_laminas_atlas_015,pendente,,17_feminino,q5-1.jpg,repfem.html,imgq5-1,/data/histologia/atlas/17_feminino/zoom/histo_17_feminino_q5_1_zoom.jpg,"Q5-Tuba uterina, ampola- HE"
sgf_laminas_atlas_016,pendente,,17_feminino,q5-2.jpg,repfem.html,imgq5-2,/data/histologia/atlas/17_feminino/zoom/histo_17_feminino_q5_2_zoom.jpg,"Q5-Tuba uterina, ampola- HE — Mucosa - (A)"
sgf_laminas_atlas_017,pendente,,17_feminino,q5-3.jpg,repfem.html,imgq5-2,/data/histologia/atlas/17_feminino/zoom/histo_17_feminino_q5_3_zoom.jpg,"Q5-Tuba uterina, ampola- HE"
sgf_laminas_atlas_018,pendente,,17_feminino,q6-2.jpg,repfem.html,imgq6-2,/data/histologia/atlas/17_feminino/zoom/histo_17_feminino_q6_2_zoom.jpg,"Q6-Útero, fase proliferativa- HE"
sgf_laminas_atlas_019,pendente,,17_feminino,q6-3.jpg,repfem.html,imgq6-3,/data/histologia/atlas/17_feminino/zoom/histo_17_feminino_q6_3_zoom.jpg,"Q6-Útero, fase proliferativa- HE — Endométrio"
sgf_laminas_atlas_020,pendente,,17_feminino,q7-1.jpg,repfem.html,imgq7-1,/data/histologia/atlas/17_feminino/zoom/histo_17_feminino_q7_1_zoom.jpg,"Q7-Útero, fase secretora- HE — Endométrio"
sgf_laminas_atlas_021,pendente,,17_feminino,q7-2.jpg,repfem.html,imgq7-2,/data/histologia/atlas/17_feminino/zoom/histo_17_feminino_q7_2_zoom.jpg,"Q7-Útero, fase secretora- HE — Útero, fase secretora"
sgf_laminas_atlas_022,pendente,,17_feminino,q8-1.jpg,repfem.html,imgq8-1,/data/histologia/atlas/17_feminino/zoom/histo_17_feminino_q8_1_zoom.jpg,Q8- Colo uterino - HE — Ectocérvix - mucosa
sgf_laminas_atlas_023,pendente,,17_feminino,q8-2.jpg,repfem.html,imgq8-2,/data/histologia/atlas/17_feminino/zoom/histo_17_feminino_q8_2_zoom.jpg,Q8- Colo uterino - HE — Endocérvix - mucosa
sgf_laminas_atlas_024,pendente,,17_feminino,q9-1.jpg,repfem.html,imgq9-1,/data/histologia/atlas/17_feminino/zoom/histo_17_feminino_q9_1_zoom.jpg,Q9-Mama - HE — Lóbulos
sgf_laminas_atlas_025,pendente,,17_feminino,q9-2.jpg,repfem.html,imgq9-2,/data/histologia/atlas/17_feminino/zoom/histo_17_feminino_q9_2_zoom.jpg,Q9-Mama - HE
sgf_laminas_atlas_026,pendente,,17_feminino,q9-3.jpg,repfem.html,imgq9-3,/data/histologia/atlas/17_feminino/zoom/histo_17_feminino_q9_3_zoom.jpg,Q9-Mama - HE — Região interlobular
sgf_laminas_atlas_027,pendente,,17_feminino,q9-4.jpg,repfem.html,imgq9-4,/data/histologia/atlas/17_feminino/zoom/histo_17_feminino_q9_4_zoom.jpg,Q9-Mama - HE
sgf_laminas_atlas_028,pendente,,17_feminino,q9-5.jpg,repfem.html,imgq9-1,/data/histologia/atlas/17_feminino/zoom/histo_17_feminino_q9_5_zoom.jpg,Q9-Mama - HE
sn_endocrino_001,pendente,,14_endocrinas,n1-1.jpg,endoc.html,imgn1-1,/data/histologia/atlas/14_endocrinas/zoom/histo_14_endocrinas_n1_1_zoom.jpg,N1 - Hipófise ou Pituitária - Mallory — Pars distalis ou adenohipófise (lobo anterior) - (A)
sn_endocrino_002,pendente,,14_endocrinas,n1-2.jpg,endoc.html,imgn1-2,/data/histologia/atlas/14_endocrinas/zoom/histo_14_endocrinas_n1_2_zoom.jpg,N1 - Hipófise ou Pituitária - Mallory — Pars intermédia (maior aumento) - (B)
sn_endocrino_003,pendente,,14_endocrinas,n1-3.jpg,endoc.html,imgn1-1,/data/histologia/atlas/14_endocrinas/zoom/histo_14_endocrinas_n1_3_zoom.jpg,N1 - Hipófise ou Pituitária - Mallory — Pars nervosa ou neurohipófise (lobo posterior) - (C)
sn_endocrino_004,pendente,,14_endocrinas,n1-4.jpg,endoc.html,imgn1-4,/data/histologia/atlas/14_endocrinas/zoom/histo_14_endocrinas_n1_4_zoom.jpg,N1 - Hipófise ou Pituitária - Mallory
sn_endocrino_005,pendente,,14_endocrinas,n2-1.jpg,endoc.html,imgn2-1,/data/histologia/atlas/14_endocrinas/zoom/histo_14_endocrinas_n2_1_zoom.jpg,N2 - Tireóide e paratireóide - HE
sn_endocrino_006,pendente,,14_endocrinas,n2-2.jpg,endoc.html,imgn2-4,/data/histologia/atlas/14_endocrinas/zoom/histo_14_endocrinas_n2_2_zoom.jpg,N2 - Tireóide e paratireóide - HE — Paratireóide - (B)
sn_endocrino_007,pendente,,14_endocrinas,n2-3.jpg,endoc.html,imgn2-3,/data/histologia/atlas/14_endocrinas/zoom/histo_14_endocrinas_n2_3_zoom.jpg,N2 - Tireóide e paratireóide - HE
sn_endocrino_008,pendente,,14_endocrinas,n2-4.jpg,endoc.html,imgn2-4,/data/histologia/atlas/14_endocrinas/zoom/histo_14_endocrinas_n2_4_zoom.jpg,N2 - Tireóide e paratireóide - HE — Tireóide - (A)
sn_endocrino_009,pendente,,14_endocrinas,n3-1.jpg,endoc.html,imgn3-1,/data/histologia/atlas/14_endocrinas/zoom/histo_14_endocrinas_n3_1_zoom.jpg,N3 -Adrenal ou supra-renal - HE
sn_endocrino_010,pendente,,14_endocrinas,n3-2.jpg,endoc.html,imgn3-2,/data/histologia/atlas/14_endocrinas/zoom/histo_14_endocrinas_n3_2_zoom.jpg,N3 -Adrenal ou supra-renal - HE — Cortical - (A)
sn_endocrino_011,pendente,,14_endocrinas,n3-3.jpg,endoc.html,n3-3,/data/histologia/atlas/14_endocrinas/zoom/histo_14_endocrinas_n3_3_zoom.jpg,N3 -Adrenal ou supra-renal - HE — Medular - (B)
sn_endocrino_012,pendente,,14_endocrinas,n4-1.jpg,endoc.html,imgn4-1,/data/histologia/atlas/14_endocrinas/zoom/histo_14_endocrinas_n4_1_zoom.jpg,N4 - Pineal - Mallory
sn_endocrino_013,pendente,,14_endocrinas,n4-2.jpg,endoc.html,imgn4-2,/data/histologia/atlas/14_endocrinas/zoom/histo_14_endocrinas_n4_2_zoom.jpg,N4 - Pineal - Mallory
sn_neuronio_001,pendente,,7_nervoso,g1.jpg,nervo.html,g12,/data/histologia/atlas/7_nervoso/zoom/histo_7_nervoso_g1_zoom.jpg,G1 - Medula espinhal - HE — Substância branca (córtex) - (a)
sn_neuronio_002,pendente,,7_nervoso,g12.jpg,nervo.html,g12,/data/histologia/atlas/7_nervoso/zoom/histo_7_nervoso_g12_zoom.jpg,G1 - Medula espinhal - HE
sn_neuronio_003,pendente,,7_nervoso,g2.jpg,nervo.html,g2,/data/histologia/atlas/7_nervoso/zoom/histo_7_nervoso_g2_zoom.jpg,G2 - Medula espinhal - Prata
sn_neuronio_004,pendente,,7_nervoso,g2-2.jpg,nervo.html,g2-2,/data/histologia/atlas/7_nervoso/zoom/histo_7_nervoso_g2_2_zoom.jpg,G2 - Medula espinhal - Prata
sn_neuronio_005,pendente,,7_nervoso,g3.jpg,nervo.html,g3,/data/histologia/atlas/7_nervoso/zoom/histo_7_nervoso_g3_zoom.jpg,G3 - Cérebro - HE
sn_neuronio_006,pendente,,7_nervoso,g32.jpg,nervo.html,g32,/data/histologia/atlas/7_nervoso/zoom/histo_7_nervoso_g32_zoom.jpg,G3 - Cérebro - HE
sn_neuronio_007,pendente,,7_nervoso,g4.jpg,nervo.html,g4,/data/histologia/atlas/7_nervoso/zoom/histo_7_nervoso_g4_zoom.jpg,G4 - Cérebro - Prata
sn_neuronio_008,pendente,,7_nervoso,g42.jpg,nervo.html,g42,/data/histologia/atlas/7_nervoso/zoom/histo_7_nervoso_g42_zoom.jpg,G4 - Cérebro - Prata
sn_neuronio_009,pendente,,7_nervoso,g43.jpg,nervo.html,g43,/data/histologia/atlas/7_nervoso/zoom/histo_7_nervoso_g43_zoom.jpg,G4 - Cérebro - Prata
sn_neuronio_010,pendente,,7_nervoso,g6.jpg,nervo.html,g6,/data/histologia/atlas/7_nervoso/zoom/histo_7_nervoso_g6_zoom.jpg,G6 - Cerebelo (Prata) — Substância cinzenta (cortical)
sn_neuronio_011,pendente,,7_nervoso,g7.jpg,nervo.html,g7,/data/histologia/atlas/7_nervoso/zoom/histo_7_nervoso_g7_zoom.jpg,G7 - Gânglio raquídeo - HE
sn_neuronio_012,pendente,,7_nervoso,g72.jpg,nervo.html,g72,/data/histologia/atlas/7_nervoso/zoom/histo_7_nervoso_g72_zoom.jpg,G7 - Gânglio raquídeo - HE
sn_neuronio_013,pendente,,7_nervoso,g8.jpg,nervo.html,g8,/data/histologia/atlas/7_nervoso/zoom/histo_7_nervoso_g8_zoom.jpg,G8-Nervo periférico - H.E / H.F — Nervo periférico - (circundado)
sn_neuronio_014,pendente,,7_nervoso,g82.jpg,nervo.html,g82,/data/histologia/atlas/7_nervoso/zoom/histo_7_nervoso_g82_zoom.jpg,G8-Nervo periférico - H.E / H.F
sn_neuronio_015,pendente,,7_nervoso,g83.jpg,nervo.html,g8,/data/histologia/atlas/7_nervoso/zoom/histo_7_nervoso_g83_zoom.jpg,G8-Nervo periférico - H.E / H.F
sn_sentidos_001,pendente,,15_sentido,o1.jpg,senti.html,imgo1,/data/histologia/atlas/15_sentido/zoom/histo_15_sentido_o1_zoom.jpg,O1 - Olho e anexos - HE — Olho e anexos - HE
